subject	gene	trim_length	empirical_prob	predicted_prob
HIP13515	TRBV27	9	0.0319148936170213	0.0141039545822074
HIP13627	TRBV27	9	0.025092936802974	0.0141039545822074
HIP13703	TRBV27	9	0.0541082164328657	0.0141039545822074
HIP13869	TRBV27	9	0.0284510010537408	0.0141039545822074
HIP13916	TRBV27	9	0.0313953488372093	0.0141039545822074
HIP14071	TRBV27	9	0.0354330708661417	0.0141039545822074
HIP14114	TRBV27	9	0.0317647058823529	0.0141039545822074
HIP14178	TRBV27	9	0.0297356828193833	0.0141039545822074
HIP01161	TRBV27	9	0.0291060291060291	0.0141039545822074
HIP01797	TRBV27	9	0.0218238503507405	0.0141039545822074
HIP01850	TRBV27	9	0.0257589696412144	0.0141039545822074
HIP03591	TRBV27	9	0.0387275242047026	0.0141039545822074
HIP05455	TRBV27	9	0.0249110320284698	0.0141039545822074
HIP12703	TRBV27	9	0.0200716845878136	0.0141039545822074
HIP12743	TRBV27	9	0.0363636363636364	0.0141039545822074
HIP13220	TRBV27	9	0.0331360946745562	0.0141039545822074
HIP13360	TRBV27	9	0.0250447227191413	0.0141039545822074
HIP13794	TRBV27	9	0.0406386066763425	0.0141039545822074
HIP14096	TRBV27	9	0.0282542885973764	0.0141039545822074
HIP14160	TRBV27	9	0.0230452674897119	0.0141039545822074
HIP19716	TRBV27	9	0.0296296296296296	0.0141039545822074
HIP00734	TRBV27	9	0.0280464216634429	0.0141039545822074
HIP03484	TRBV27	9	0.0406162464985994	0.0141039545822074
HIP04578	TRBV27	9	0.0173548773189707	0.0141039545822074
HIP09119	TRBV27	9	0.0416068866571019	0.0141039545822074
HIP13478	TRBV27	9	0.0235964198535395	0.0141039545822074
HIP13760	TRBV27	9	0.0484140233722872	0.0141039545822074
HIP13880	TRBV27	9	0.0403337969401947	0.0141039545822074
HIP01206	TRBV27	9	0.0315126050420168	0.0141039545822074
HIP05331	TRBV27	9	0.028735632183908	0.0141039545822074
HIP09097	TRBV27	9	0.0305498981670061	0.0141039545822074
HIP09775	TRBV27	9	0.0314795383001049	0.0141039545822074
HIP10787	TRBV27	9	0.0267141585040071	0.0141039545822074
HIP11717	TRBV27	9	0.0446428571428571	0.0141039545822074
HIP11774	TRBV27	9	0.0408719346049046	0.0141039545822074
HIP13777	TRBV27	9	0.0222057735011103	0.0141039545822074
HIP14028	TRBV27	9	0.0332963374028857	0.0141039545822074
HIP14223	TRBV27	9	0.0315457413249211	0.0141039545822074
HIP00110	TRBV27	9	0.03875	0.0141039545822074
HIP05948	TRBV27	9	0.0405228758169935	0.0141039545822074
HIP08827	TRBV27	9	0.0210597826086957	0.0141039545822074
HIP13217	TRBV27	9	0.0329436769394261	0.0141039545822074
HIP13256	TRBV27	9	0.0277529095792301	0.0141039545822074
HIP13831	TRBV27	9	0.0319587628865979	0.0141039545822074
HIP04527	TRBV27	9	0.0296570898980538	0.0141039545822074
HIP13251	TRBV27	9	0.0312805474095797	0.0141039545822074
HIP13981	TRBV27	9	0.0247295208655332	0.0141039545822074
HIP14184	TRBV27	9	0.0303605313092979	0.0141039545822074
HIP14187	TRBV27	9	0.0229555236728838	0.0141039545822074
HIP00761	TRBV27	9	0.0325443786982249	0.0141039545822074
HIP03618	TRBV27	9	0.0242290748898678	0.0141039545822074
HIP04509	TRBV27	9	0.0241404535479151	0.0141039545822074
HIP04510	TRBV27	9	0.0331325301204819	0.0141039545822074
HIP05832	TRBV27	9	0.0279661016949153	0.0141039545822074
HIP10564	TRBV27	9	0.0221774193548387	0.0141039545822074
HIP14009	TRBV27	9	0.0247376311844078	0.0141039545822074
HIP14030	TRBV27	9	0.0292553191489362	0.0141039545822074
HIP14064	TRBV27	9	0.0224489795918367	0.0141039545822074
HIP14066	TRBV27	9	0.0365044247787611	0.0141039545822074
HIP14072	TRBV27	9	0.029126213592233	0.0141039545822074
HIP14361	TRBV27	9	0.04296875	0.0141039545822074
HIP08337	TRBV27	9	0.0337636544190665	0.0141039545822074
HIP09041	TRBV27	9	0.0384615384615385	0.0141039545822074
HIP09235	TRBV27	9	0.0242510699001427	0.0141039545822074
HIP10746	TRBV27	9	0.0571428571428571	0.0141039545822074
HIP13263	TRBV27	9	0.0257575757575758	0.0141039545822074
HIP13661	TRBV27	9	0.0328502415458937	0.0141039545822074
HIP13935	TRBV27	9	0.0343087790110999	0.0141039545822074
HIP13961	TRBV27	9	0.0370774263904035	0.0141039545822074
HIP13976	TRBV27	9	0.0280296784830998	0.0141039545822074
HIP13994	TRBV27	9	0.0287648054145516	0.0141039545822074
HIP14236	TRBV27	9	0.0320754716981132	0.0141039545822074
HIP01867	TRBV27	9	0.0341130604288499	0.0141039545822074
HIP02790	TRBV27	9	0.055379746835443	0.0141039545822074
HIP03628	TRBV27	9	0.0356052899287894	0.0141039545822074
HIP06191	TRBV27	9	0.0244072524407252	0.0141039545822074
HIP10726	TRBV27	9	0.0302768166089965	0.0141039545822074
HIP13157	TRBV27	9	0.0202898550724638	0.0141039545822074
HIP13871	TRBV27	9	0.024171270718232	0.0141039545822074
HIP13996	TRBV27	9	0.0279776179056755	0.0141039545822074
HIP14018	TRBV27	9	0.0188781014023732	0.0141039545822074
HIP15685	TRBV27	9	0.0301724137931035	0.0141039545822074
HIP01571	TRBV27	9	0.031413612565445	0.0141039545822074
HIP09026	TRBV27	9	0.0254057868736768	0.0141039545822074
HIP13773	TRBV27	9	0.0315789473684211	0.0141039545822074
HIP13932	TRBV27	9	0.0284135753749013	0.0141039545822074
HIP14020	TRBV27	9	0.0264511388684791	0.0141039545822074
HIP14045	TRBV27	9	0.0295081967213115	0.0141039545822074
HIP14221	TRBV27	9	0.0304054054054054	0.0141039545822074
HIP08230	TRBV27	9	0.0362035225048924	0.0141039545822074
HIP10730	TRBV27	9	0.0257301808066759	0.0141039545822074
HIP10820	TRBV27	9	0.0207050923335199	0.0141039545822074
HIP12534	TRBV27	9	0.0311973018549747	0.0141039545822074
HIP13306	TRBV27	9	0.0261299435028249	0.0141039545822074
HIP13947	TRBV27	9	0.0361328125	0.0141039545822074
HIP14077	TRBV27	9	0.0293650793650794	0.0141039545822074
HIP14176	TRBV27	9	0.0311447811447811	0.0141039545822074
HIP14196	TRBV27	9	0.0279667422524565	0.0141039545822074
HIP01391	TRBV27	9	0.0262430939226519	0.0141039545822074
HIP01465	TRBV27	9	0.0294573643410853	0.0141039545822074
HIP01820	TRBV27	9	0.0268361581920904	0.0141039545822074
HIP02734	TRBV27	9	0.0297339593114241	0.0141039545822074
HIP04511	TRBV27	9	0.0345140781108084	0.0141039545822074
HIP10602	TRBV27	9	0.0277372262773723	0.0141039545822074
HIP13178	TRBV27	9	0.0245319561007101	0.0141039545822074
HIP13449	TRBV27	9	0.0264439805149617	0.0141039545822074
HIP13860	TRBV27	9	0.037037037037037	0.0141039545822074
HIP17723	TRBV27	9	0.0251489080079418	0.0141039545822074
HIP01129	TRBV27	9	0.0270645385149202	0.0141039545822074
HIP01232	TRBV27	9	0.030952380952381	0.0141039545822074
HIP01795	TRBV27	9	0.0279369627507163	0.0141039545822074
HIP02780	TRBV27	9	0.0332197614991482	0.0141039545822074
HIP10568	TRBV27	9	0.0249201277955272	0.0141039545822074
HIP12091	TRBV27	9	0.0314769975786925	0.0141039545822074
HIP13311	TRBV27	9	0.03173311635476	0.0141039545822074
HIP13746	TRBV27	9	0.0430939226519337	0.0141039545822074
HIP13769	TRBV27	9	0.0289532293986637	0.0141039545822074
HIP13900	TRBV27	9	0.0360443622920518	0.0141039545822074
HIP14039	TRBV27	9	0.0293896006028636	0.0141039545822074
HIP14043	TRBV27	9	0.0208110992529349	0.0141039545822074
HIP14095	TRBV27	9	0.0197069226882264	0.0141039545822074
HIP14230	TRBV27	9	0.0352941176470588	0.0141039545822074
HIP00640	TRBV27	9	0.027359781121751	0.0141039545822074
HIP00999	TRBV27	9	0.0308641975308642	0.0141039545822074
HIP02078	TRBV27	9	0.0297840655249442	0.0141039545822074
HIP02875	TRBV27	9	0.0261096605744125	0.0141039545822074
HIP03111	TRBV27	9	0.0236406619385343	0.0141039545822074
HIP04545	TRBV27	9	0.0309119010819165	0.0141039545822074
HIP09364	TRBV27	9	0.0316455696202532	0.0141039545822074
HIP10507	TRBV27	9	0.0227920227920228	0.0141039545822074
HIP10597	TRBV27	9	0.034965034965035	0.0141039545822074
HIP13818	TRBV27	9	0.0304645849200305	0.0141039545822074
HIP13933	TRBV27	9	0.0327868852459016	0.0141039545822074
HIP13967	TRBV27	9	0.0273410799726589	0.0141039545822074
HIP03383	TRBV27	9	0.0345991561181435	0.0141039545822074
HIP09020	TRBV27	9	0.0270448548812665	0.0141039545822074
HIP10443	TRBV27	9	0.0270092226613966	0.0141039545822074
HIP13489	TRBV27	9	0.0284920083391244	0.0141039545822074
HIP14015	TRBV27	9	0.0348639455782313	0.0141039545822074
HIP00707	TRBV27	9	0.0360824742268041	0.0141039545822074
HIP01140	TRBV27	9	0.0238772029562251	0.0141039545822074
HIP01798	TRBV27	9	0.0220356768100735	0.0141039545822074
HIP03197	TRBV27	9	0.0338709677419355	0.0141039545822074
HIP03732	TRBV27	9	0.0304568527918782	0.0141039545822074
HIP05398	TRBV27	9	0.0334394904458599	0.0141039545822074
HIP05533	TRBV27	9	0.023489932885906	0.0141039545822074
HIP08792	TRBV27	9	0.0240549828178694	0.0141039545822074
HIP09190	TRBV27	9	0.0360515021459227	0.0141039545822074
HIP11553	TRBV27	9	0.0248080330773774	0.0141039545822074
HIP13209	TRBV27	9	0.0313199105145414	0.0141039545822074
HIP13780	TRBV27	9	0.0245614035087719	0.0141039545822074
HIP15861	TRBV27	9	0.0341741253051261	0.0141039545822074
HIP00769	TRBV27	9	0.0327245053272451	0.0141039545822074
HIP13414	TRBV27	9	0.0269592476489028	0.0141039545822074
HIP13722	TRBV27	9	0.0366269165247019	0.0141039545822074
HIP13902	TRBV27	9	0.0319465081723626	0.0141039545822074
HIP14181	TRBV27	9	0.0280495759947815	0.0141039545822074
HIP00924	TRBV27	9	0.0311835577604536	0.0141039545822074
HIP01219	TRBV27	9	0.0270935960591133	0.0141039545822074
HIP01393	TRBV27	9	0.023121387283237	0.0141039545822074
HIP01870	TRBV27	9	0.0326167531504818	0.0141039545822074
HIP03125	TRBV27	9	0.0307907627711686	0.0141039545822074
HIP03630	TRBV27	9	0.02947086403215	0.0141039545822074
HIP13245	TRBV27	9	0.0256410256410256	0.0141039545822074
HIP13511	TRBV27	9	0.0288903479973736	0.0141039545822074
HIP13823	TRBV27	9	0.0313613684960798	0.0141039545822074
HIP13958	TRBV27	9	0.0232312565997888	0.0141039545822074
HIP13983	TRBV27	9	0.0333080999242998	0.0141039545822074
HIP14103	TRBV27	9	0.0281150159744409	0.0141039545822074
HIP14205	TRBV27	9	0.029004614370468	0.0141039545822074
HIP16515	TRBV27	9	0.0268620268620269	0.0141039545822074
HIP05377	TRBV27	9	0.0333333333333333	0.0141039545822074
HIP13227	TRBV27	9	0.0329912023460411	0.0141039545822074
HIP13244	TRBV27	9	0.036525974025974	0.0141039545822074
HIP13363	TRBV27	9	0.0251116071428571	0.0141039545822074
HIP13497	TRBV27	9	0.0432276657060519	0.0141039545822074
HIP13949	TRBV27	9	0.0299202127659575	0.0141039545822074
HIP14134	TRBV27	9	0.038860103626943	0.0141039545822074
HIP14202	TRBV27	9	0.0353495679497251	0.0141039545822074
HIP14244	TRBV27	9	0.0344036697247706	0.0141039545822074
HIP17887	TRBV27	9	0.0293542074363992	0.0141039545822074
HIP01253	TRBV27	9	0.0323715693173821	0.0141039545822074
HIP02997	TRBV27	9	0.0372168284789644	0.0141039545822074
HIP05551	TRBV27	9	0.0374898125509372	0.0141039545822074
HIP08305	TRBV27	9	0.0343796711509716	0.0141039545822074
HIP09150	TRBV27	9	0.0290771175726928	0.0141039545822074
HIP10389	TRBV27	9	0.0301244269810085	0.0141039545822074
HIP12527	TRBV27	9	0.0315717227179135	0.0141039545822074
HIP13168	TRBV27	9	0.0339985218033999	0.0141039545822074
HIP13789	TRBV27	9	0.0275944811037792	0.0141039545822074
HIP13852	TRBV27	9	0.0378600823045267	0.0141039545822074
HIP17760	TRBV27	9	0.0290771175726928	0.0141039545822074
HIP00826	TRBV27	9	0.0263896687254351	0.0141039545822074
HIP02271	TRBV27	9	0.032016348773842	0.0141039545822074
HIP04480	TRBV27	9	0.0268571428571429	0.0141039545822074
HIP12900	TRBV27	9	0.0298223350253807	0.0141039545822074
HIP13859	TRBV27	9	0.042457091237579	0.0141039545822074
HIP13966	TRBV27	9	0.0306788511749347	0.0141039545822074
HIP14004	TRBV27	9	0.0264341957255343	0.0141039545822074
HIP14234	TRBV27	9	0.0359327217125382	0.0141039545822074
HIP04576	TRBV27	9	0.0298321939092604	0.0141039545822074
HIP05815	TRBV27	9	0.030729833546735	0.0141039545822074
HIP05817	TRBV27	9	0.0250783699059561	0.0141039545822074
HIP08972	TRBV27	9	0.0337790288529205	0.0141039545822074
HIP13228	TRBV27	9	0.0360631104432757	0.0141039545822074
HIP13383	TRBV27	9	0.0307692307692308	0.0141039545822074
HIP13518	TRBV27	9	0.0417754569190601	0.0141039545822074
HIP13793	TRBV27	9	0.0277617119722383	0.0141039545822074
HIP14055	TRBV27	9	0.0338028169014084	0.0141039545822074
HIP14127	TRBV27	9	0.0295021511985249	0.0141039545822074
HIP00822	TRBV27	9	0.0358974358974359	0.0141039545822074
HIP01220	TRBV27	9	0.0303217821782178	0.0141039545822074
HIP01266	TRBV27	9	0.0285381479324403	0.0141039545822074
HIP03381	TRBV27	9	0.0323859881031064	0.0141039545822074
HIP05388	TRBV27	9	0.0220919747520289	0.0141039545822074
HIP08339	TRBV27	9	0.040495867768595	0.0141039545822074
HIP08702	TRBV27	9	0.0260084925690021	0.0141039545822074
HIP08816	TRBV27	9	0.032300593276203	0.0141039545822074
HIP10358	TRBV27	9	0.0287558685446009	0.0141039545822074
HIP10639	TRBV27	9	0.0365944734876774	0.0141039545822074
HIP12123	TRBV27	9	0.0337698139214335	0.0141039545822074
HIP12129	TRBV27	9	0.0420600858369099	0.0141039545822074
HIP14051	TRBV27	9	0.0299511002444988	0.0141039545822074
HIP14089	TRBV27	9	0.0348258706467662	0.0141039545822074
HIP14140	TRBV27	9	0.0376923076923077	0.0141039545822074
HIP12099	TRBV27	9	0.030543677458766	0.0141039545822074
HIP12538	TRBV27	9	0.0253549695740365	0.0141039545822074
HIP13803	TRBV27	9	0.0325945241199479	0.0141039545822074
HIP13956	TRBV27	9	0.0348432055749129	0.0141039545822074
HIP14148	TRBV27	9	0.0278241513633834	0.0141039545822074
HIP14211	TRBV27	9	0.0300480769230769	0.0141039545822074
HIP17462	TRBV27	9	0.0328515111695138	0.0141039545822074
HIP00594	TRBV27	9	0.0334426229508197	0.0141039545822074
HIP01180	TRBV27	9	0.0235457063711911	0.0141039545822074
HIP01223	TRBV27	9	0.0278536318951393	0.0141039545822074
HIP05409	TRBV27	9	0.0278384279475983	0.0141039545822074
HIP05941	TRBV27	9	0.0311545510079414	0.0141039545822074
HIP08400	TRBV27	9	0.0286034772854739	0.0141039545822074
HIP09051	TRBV27	9	0.0437017994858612	0.0141039545822074
HIP10514	TRBV27	9	0.0298071303331385	0.0141039545822074
HIP10821	TRBV27	9	0.0307599517490953	0.0141039545822074
HIP13233	TRBV27	9	0.0261806981519507	0.0141039545822074
HIP13671	TRBV27	9	0.0263022176379577	0.0141039545822074
HIP13929	TRBV27	9	0.0271710175812467	0.0141039545822074
HIP14037	TRBV27	9	0.0244487056567594	0.0141039545822074
HIP14214	TRBV27	9	0.0276422764227642	0.0141039545822074
HIP05535	TRBV27	9	0.0304806565064478	0.0141039545822074
HIP09430	TRBV27	9	0.0302853814793244	0.0141039545822074
HIP13941	TRBV27	9	0.0264900662251656	0.0141039545822074
HIP14138	TRBV27	9	0.0323584318606098	0.0141039545822074
HIP14226	TRBV27	9	0.0355677154582763	0.0141039545822074
HIP17657	TRBV27	9	0.0281842818428184	0.0141039545822074
HIP01596	TRBV27	9	0.0360789652825051	0.0141039545822074
HIP02962	TRBV27	9	0.0353569046030687	0.0141039545822074
HIP08345	TRBV27	9	0.0302338847689675	0.0141039545822074
HIP12143	TRBV27	9	0.0406130268199234	0.0141039545822074
HIP13122	TRBV27	9	0.0341715022566086	0.0141039545822074
HIP13303	TRBV27	9	0.030635838150289	0.0141039545822074
HIP13610	TRBV27	9	0.0355466130114017	0.0141039545822074
HIP01162	TRBV27	9	0.0338770388958595	0.0141039545822074
HIP03597	TRBV27	9	0.0286928799149841	0.0141039545822074
HIP08223	TRBV27	9	0.0263543191800879	0.0141039545822074
HIP10445	TRBV27	9	0.0289544235924933	0.0141039545822074
HIP10480	TRBV27	9	0.0288461538461538	0.0141039545822074
HIP11857	TRBV27	9	0.0283315844700944	0.0141039545822074
HIP17845	TRBV27	9	0.0267857142857143	0.0141039545822074
HIP00934	TRBV27	9	0.0269475747182754	0.0141039545822074
HIP02663	TRBV27	9	0.031055900621118	0.0141039545822074
HIP13554	TRBV27	9	0.0348984771573604	0.0141039545822074
HIP13771	TRBV27	9	0.0269211943220754	0.0141039545822074
HIP13887	TRBV27	9	0.029826464208243	0.0141039545822074
HIP14209	TRBV27	9	0.0341402855369336	0.0141039545822074
HIP00777	TRBV27	9	0.0309563294637922	0.0141039545822074
HIP01091	TRBV27	9	0.0319634703196347	0.0141039545822074
HIP01197	TRBV27	9	0.0255824577432618	0.0141039545822074
HIP02805	TRBV27	9	0.02734375	0.0141039545822074
HIP03099	TRBV27	9	0.0348042262274705	0.0141039545822074
HIP05942	TRBV27	9	0.0299305184393373	0.0141039545822074
HIP08725	TRBV27	9	0.0311630495269894	0.0141039545822074
HIP11989	TRBV27	9	0.0233236151603499	0.0141039545822074
HIP13919	TRBV27	9	0.0353535353535354	0.0141039545822074
HIP13964	TRBV27	9	0.0288065843621399	0.0141039545822074
HIP17534	TRBV27	9	0.0267814442850311	0.0141039545822074
HIP01313	TRBV27	9	0.0329289428076256	0.0141039545822074
HIP03807	TRBV27	9	0.0345873786407767	0.0141039545822074
HIP04471	TRBV27	9	0.0356027482823236	0.0141039545822074
HIP05540	TRBV27	9	0.0307941653160454	0.0141039545822074
HIP05838	TRBV27	9	0.0227544910179641	0.0141039545822074
HIP08653	TRBV27	9	0.0338882282996433	0.0141039545822074
HIP08890	TRBV27	9	0.0319148936170213	0.0141039545822074
HIP13350	TRBV27	9	0.0325342465753425	0.0141039545822074
HIP13720	TRBV27	9	0.034629404617254	0.0141039545822074
HIP13975	TRBV27	9	0.0296411856474259	0.0141039545822074
HIP13978	TRBV27	9	0.0244530244530245	0.0141039545822074
HIP14014	TRBV27	9	0.0318435754189944	0.0141039545822074
HIP14142	TRBV27	9	0.0264623955431755	0.0141039545822074
HIP17837	TRBV27	9	0.0284005979073244	0.0141039545822074
HIP01597	TRBV27	9	0.0353227771010962	0.0141039545822074
HIP03511	TRBV27	9	0.0354090354090354	0.0141039545822074
HIP08977	TRBV27	9	0.0222991157247213	0.0141039545822074
HIP10823	TRBV27	9	0.0277644806127334	0.0141039545822074
HIP13183	TRBV27	9	0.0326576576576577	0.0141039545822074
HIP13252	TRBV27	9	0.0316248636859324	0.0141039545822074
HIP13663	TRBV27	9	0.0312331717824448	0.0141039545822074
HIP13833	TRBV27	9	0.0365469439193447	0.0141039545822074
HIP14136	TRBV27	9	0.0278846153846154	0.0141039545822074
HIP14172	TRBV27	9	0.0279248916706789	0.0141039545822074
HIP14175	TRBV27	9	0.0247651579846285	0.0141039545822074
HIP17793	TRBV27	9	0.0297588506926629	0.0141039545822074
HIP00602	TRBV27	9	0.0334656834940442	0.0141039545822074
HIP08710	TRBV27	9	0.0297829379101464	0.0141039545822074
HIP09253	TRBV27	9	0.0293386374937842	0.0141039545822074
HIP13592	TRBV27	9	0.0309386470896696	0.0141039545822074
HIP14238	TRBV27	9	0.0284063553201733	0.0141039545822074
HIP01022	TRBV27	9	0.0334821428571429	0.0141039545822074
HIP02873	TRBV27	9	0.0328767123287671	0.0141039545822074
HIP03004	TRBV27	9	0.0288739172281039	0.0141039545822074
HIP05578	TRBV27	9	0.0322927879440258	0.0141039545822074
HIP09365	TRBV27	9	0.0247116968698517	0.0141039545822074
HIP13709	TRBV27	9	0.0326441784548422	0.0141039545822074
HIP13939	TRBV27	9	0.0298359025360517	0.0141039545822074
HIP14016	TRBV27	9	0.028804608737398	0.0141039545822074
HIP14036	TRBV27	9	0.0292397660818713	0.0141039545822074
HIP14129	TRBV27	9	0.0301810865191147	0.0141039545822074
HIP00898	TRBV27	9	0.0279304029304029	0.0141039545822074
HIP01470	TRBV27	9	0.0338512763596004	0.0141039545822074
HIP05574	TRBV27	9	0.0331702011963023	0.0141039545822074
HIP08399	TRBV27	9	0.0332425068119891	0.0141039545822074
HIP14092	TRBV27	9	0.0374003678724709	0.0141039545822074
HIP14231	TRBV27	9	0.0374692874692875	0.0141039545822074
HIP14911	TRBV27	9	0.0318870883429169	0.0141039545822074
HIP00904	TRBV27	9	0.0309072781655035	0.0141039545822074
HIP13463	TRBV27	9	0.0341409691629956	0.0141039545822074
HIP13928	TRBV27	9	0.0261934938741022	0.0141039545822074
HIP14109	TRBV27	9	0.0276415514935354	0.0141039545822074
HIP17440	TRBV27	9	0.0237730061349693	0.0141039545822074
HIP04498	TRBV27	9	0.0254237288135593	0.0141039545822074
HIP09046	TRBV27	9	0.0324074074074074	0.0141039545822074
HIP10408	TRBV27	9	0.030791788856305	0.0141039545822074
HIP11613	TRBV27	9	0.0262609420591913	0.0141039545822074
HIP13686	TRBV27	9	0.041015625	0.0141039545822074
HIP13751	TRBV27	9	0.028519692168402	0.0141039545822074
HIP13920	TRBV27	9	0.0332980972515856	0.0141039545822074
HIP14130	TRBV27	9	0.0339439655172414	0.0141039545822074
HIP14213	TRBV27	9	0.0330188679245283	0.0141039545822074
HIP03746	TRBV27	9	0.0320962888665998	0.0141039545822074
HIP08389	TRBV27	9	0.0248833592534992	0.0141039545822074
HIP09344	TRBV27	9	0.0363429869392391	0.0141039545822074
HIP13911	TRBV27	9	0.0328205128205128	0.0141039545822074
HIP14041	TRBV27	9	0.0284697508896797	0.0141039545822074
HIP14059	TRBV27	9	0.0286353467561521	0.0141039545822074
HIP01264	TRBV27	9	0.0308349146110057	0.0141039545822074
HIP02024	TRBV27	9	0.0296803652968037	0.0141039545822074
HIP08711	TRBV27	9	0.029926335174954	0.0141039545822074
HIP11758	TRBV27	9	0.0330788804071247	0.0141039545822074
HIP13352	TRBV27	9	0.0378787878787879	0.0141039545822074
HIP14121	TRBV27	9	0.0393462469733656	0.0141039545822074
HIP14206	TRBV27	9	0.0345377258235919	0.0141039545822074
HIP01218	TRBV27	9	0.029477445288075	0.0141039545822074
HIP01392	TRBV27	9	0.0428015564202335	0.0141039545822074
HIP03275	TRBV27	9	0.0431090790333116	0.0141039545822074
HIP09122	TRBV27	9	0.0334346504559271	0.0141039545822074
HIP13294	TRBV27	9	0.02994555353902	0.0141039545822074
HIP14048	TRBV27	9	0.0324324324324324	0.0141039545822074
HIP03233	TRBV27	9	0.0297381269418553	0.0141039545822074
HIP03495	TRBV27	9	0.0347150259067358	0.0141039545822074
HIP09022	TRBV27	9	0.0268968285828984	0.0141039545822074
HIP11649	TRBV27	9	0.0332671300893744	0.0141039545822074
HIP11937	TRBV27	9	0.0338725985844287	0.0141039545822074
HIP13176	TRBV27	9	0.0317385125532923	0.0141039545822074
HIP13361	TRBV27	9	0.0427841634738186	0.0141039545822074
HIP19717	TRBV27	9	0.0259992239037641	0.0141039545822074
HIP05437	TRBV27	9	0.031278748850046	0.0141039545822074
HIP10814	TRBV27	9	0.0293609671848014	0.0141039545822074
HIP13749	TRBV27	9	0.0351602895553258	0.0141039545822074
HIP13903	TRBV27	9	0.0371381758601857	0.0141039545822074
HIP17698	TRBV27	9	0.0295395308427454	0.0141039545822074
HIP03494	TRBV27	9	0.0359375	0.0141039545822074
HIP08499	TRBV27	9	0.0272619517977084	0.0141039545822074
HIP12097	TRBV27	9	0.0294871794871795	0.0141039545822074
HIP13856	TRBV27	9	0.0291878172588833	0.0141039545822074
HIP13893	TRBV27	9	0.0294619982920581	0.0141039545822074
HIP14153	TRBV27	9	0.0294871794871795	0.0141039545822074
HIP14194	TRBV27	9	0.0218216318785579	0.0141039545822074
HIP17457	TRBV27	9	0.0299739357080799	0.0141039545822074
HIP02126	TRBV27	9	0.0318181818181818	0.0141039545822074
HIP02811	TRBV27	9	0.0313059033989267	0.0141039545822074
HIP13513	TRBV27	9	0.033096926713948	0.0141039545822074
HIP13658	TRBV27	9	0.026748184944593	0.0141039545822074
HIP16738	TRBV27	9	0.028305701577032	0.0141039545822074
HIP17577	TRBV27	9	0.0372935535428876	0.0141039545822074
HIP03378	TRBV27	9	0.0389467910038398	0.0141039545822074
HIP05559	TRBV27	9	0.0368831168831169	0.0141039545822074
HIP13370	TRBV27	9	0.0275300504071346	0.0141039545822074
HIP13954	TRBV27	9	0.0340690978886756	0.0141039545822074
HIP13986	TRBV27	9	0.0282643312101911	0.0141039545822074
HIP14022	TRBV27	9	0.0276803118908382	0.0141039545822074
HIP02090	TRBV27	9	0.0344168260038241	0.0141039545822074
HIP02737	TRBV27	9	0.0302393952120958	0.0141039545822074
HIP10447	TRBV27	9	0.0356435643564356	0.0141039545822074
HIP13185	TRBV27	9	0.0281030444964871	0.0141039545822074
HIP13324	TRBV27	9	0.0285827709408495	0.0141039545822074
HIP13764	TRBV27	9	0.0281910728269381	0.0141039545822074
HIP13822	TRBV27	9	0.033195020746888	0.0141039545822074
HIP14243	TRBV27	9	0.0356965790778384	0.0141039545822074
HIP05444	TRBV27	9	0.0274849397590361	0.0141039545822074
HIP08507	TRBV27	9	0.0331065759637188	0.0141039545822074
HIP13274	TRBV27	9	0.0295188030731905	0.0141039545822074
HIP13699	TRBV27	9	0.0326038410004466	0.0141039545822074
HIP13987	TRBV27	9	0.0369620253164557	0.0141039545822074
HIP01298	TRBV27	9	0.0347091932457786	0.0141039545822074
HIP04597	TRBV27	9	0.0265328074578702	0.0141039545822074
HIP12980	TRBV27	9	0.0420454545454545	0.0141039545822074
HIP13325	TRBV27	9	0.0305154639175258	0.0141039545822074
HIP13710	TRBV27	9	0.0336822940373236	0.0141039545822074
HIP14192	TRBV27	9	0.0292605773032819	0.0141039545822074
HIP02928	TRBV27	9	0.0407166123778502	0.0141039545822074
HIP03651	TRBV27	9	0.0295741324921136	0.0141039545822074
HIP09789	TRBV27	9	0.0270465200144248	0.0141039545822074
HIP11058	TRBV27	9	0.0315258511979823	0.0141039545822074
HIP14240	TRBV27	9	0.0311461794019934	0.0141039545822074
HIP00775	TRBV27	9	0.0363462458153993	0.0141039545822074
HIP03812	TRBV27	9	0.0312628547922666	0.0141039545822074
HIP09118	TRBV27	9	0.0295260295260295	0.0141039545822074
HIP11518	TRBV27	9	0.0361560418648906	0.0141039545822074
HIP14034	TRBV27	9	0.0324232081911263	0.0141039545822074
HIP14053	TRBV27	9	0.027123483226267	0.0141039545822074
HIP14124	TRBV27	9	0.0325481798715203	0.0141039545822074
HIP00832	TRBV27	9	0.0312753858651503	0.0141039545822074
HIP05552	TRBV27	9	0.0367717287488061	0.0141039545822074
HIP07754	TRBV27	9	0.0312753858651503	0.0141039545822074
HIP13796	TRBV27	9	0.0340106007067138	0.0141039545822074
HIP14074	TRBV27	9	0.0281638624725677	0.0141039545822074
HIP14363	TRBV27	9	0.0300194931773879	0.0141039545822074
HIP17445	TRBV27	9	0.036684135302525	0.0141039545822074
HIP00715	TRBV27	9	0.0257851239669421	0.0141039545822074
HIP00971	TRBV27	9	0.0358455882352941	0.0141039545822074
HIP04605	TRBV27	9	0.030267753201397	0.0141039545822074
